logg,log(teff),mWD,tcool(gyr),R(Rsun),core,log(L),TpreWD(gyr),Mzams,Mbol,Gaia_G_mag,Gaia_BP_mag,Gaia_RP_mag,SDSS_u_mag,SDSS_g_mag,SDSS_r_mag,SDSS_i_mag,SDSS_z_mag,PS1_g_mag,PS1_r_mag,PS1_i_mag,PS1_z_mag,PS1_y_mag,U,B,V,R,I,J,H,K,FUV,NUV,teff,Gaia_G,Gaia_BP,Gaia_RP,SDSS_u,SDSS_g,SDSS_r,SDSS_i,SDSS_z,PS1_g,PS1_r,PS1_i,PS1_z,PS1_y
8.2,3.54,0.698,14.55175,0.01099,CO,-4.805,0.38575,3.232,16.7534,16.3727,16.9839,15.6403,20.6149,17.4412,16.3078,15.9933,15.8901,17.23,16.3001,16.0059,15.8661,15.9843,19.5774,18.0179,16.6736,16.0297,15.5213,15.8936,16.8081,17.3584,48.6315,29.2241,3467.368504525317,91375.47224736867,85207.16582683829,89437.02376881898,2703.7098619782782,74345.06874077837,97351.82181162981,72641.54528846592,48224.32762959617,83871.62672639576,97141.89406114115,70468.65923846586,52974.41521049993,37449.98974925615
8.2,3.52,0.698,15.07838,0.010989,CO,-4.885,0.38595,3.231,16.9537,16.5199,17.0982,15.8169,20.9311,17.5837,16.4052,16.1678,16.1193,17.362,16.3995,16.1834,16.0752,16.2844,19.8808,18.1861,16.78,16.1479,15.7219,16.3301,17.1606,17.7361,50.047,29.8131,3311.311214825911,79804.73734477353,76707.02829114147,76024.99087200442,2020.9665401514635,65212.55341035004,89014.98464518352,61867.72014356056,39053.97278289284,74283.79871117744,88659.56683279836,59851.50102465889,43702.39210488773,28411.276141013197
8.2,3.5,0.698,15.59484,0.010988,CO,-4.966,0.38612,3.23,17.1538,16.6937,17.2459,16.0171,21.2957,17.7605,16.5346,16.3735,16.3617,17.5286,16.5302,16.392,16.307,16.5693,20.2294,18.3851,16.9221,16.2965,15.952,16.6536,17.4348,18.0317,51.0376,30.454,3162.2776601683795,68012.34009620135,66962.89224467456,63234.69409398637,1444.7681815485062,55423.02815507179,79028.21387841624,51199.197942311876,31245.268751093976,63728.41977991598,78618.48134367974,49398.53756314118,35307.27941799072,21857.96803477447
8.2,3.48,0.698,16.09402,0.010987,CO,-5.046,0.38626,3.229,17.354,16.8579,17.3508,16.2349,21.6433,17.8899,16.6275,16.5999,16.6534,17.6485,16.6259,16.6227,16.584,16.9189,20.5564,18.541,17.0184,16.4233,16.2203,17.0348,17.7346,18.3365,51.801,31.1452,3019.9517204020162,58477.22702567919,60806.95497056014,51750.49096988211,1049.149120687232,49205.007593292896,72560.65910727029,41570.209200554404,23888.193979385127,57075.8255973579,71998.5421621962,39949.665228611164,27361.714498547717,15843.41648753908
8.2,3.46,0.698,16.5818,0.010986,CO,-5.126,0.38639,3.229,17.5541,17.0146,17.451,16.443,21.9754,18.0135,16.7161,16.8161,16.9319,17.7629,16.7172,16.8431,16.8486,17.2527,20.8688,18.6899,17.1103,16.5444,16.4765,17.3989,18.021,18.6277,52.5302,31.8053,2884.031503126606,50627.42395147833,55456.481966273444,42732.03093000336,772.8163126866023,43918.58738283349,66886.77839789183,34070.71673207113,18486.826980978356,51377.29817676433,66203.77629613453,32616.11307005305,21447.78100914732,11652.199150189199
8.2,3.44,0.697,17.05399,0.010985,CO,-5.206,0.3865,3.228,17.7542,17.1643,17.5466,16.6417,22.2924,18.1315,16.8008,17.0226,17.1979,17.8722,16.8045,17.0535,17.1013,17.5715,21.167,18.8321,17.1981,16.66,16.7212,17.7466,18.2944,18.9057,53.2265,32.4356,2754.2287033381663,44114.85913788235,50791.54017225329,35592.01706173399,577.2385771239897,39402.83133624012,61878.4384652822,28174.767220678925,14472.429528829565,46465.469395344786,61100.08710465507,26875.17314300127,16997.358464364268,8688.943345348805
8.2,3.42,0.697,17.50626,0.010985,CO,-5.286,0.3866,3.228,17.9543,17.3072,17.638,16.8314,22.5952,18.2442,16.8816,17.2198,17.4519,17.9765,16.8878,17.2544,17.3426,17.876,21.4519,18.9679,17.2819,16.7704,16.9548,18.0786,18.5556,19.1712,53.8914,33.0376,2630.2679918953813,38674.51684506299,46690.8072159826,29886.330920483175,436.7524476075387,35517.9122288545,57440.6499691778,23495.2643975673,11453.585008752054,42209.511768679266,56587.67223699408,22335.27329452491,13610.103677216672,6563.975713300038
8.2,3.4,0.697,17.94914,0.010984,CO,-5.366,0.38669,3.228,18.1544,17.4437,17.7252,17.0126,22.8843,18.3518,16.9588,17.4081,17.6944,18.0762,16.9674,17.4463,17.573,18.1668,21.7239,19.0976,17.3619,16.8758,17.178,18.3957,18.8049,19.4247,54.5264,33.6124,2511.88643150958,34111.747702036155,43095.35438341246,25297.154605394913,334.71441902183113,32172.6255054684,53507.963182878135,19757.837565433714,9162.637765673242,38513.18207459587,52596.99147772662,18720.193993341814,11009.827322658208,5022.570477490351
8.3,4.9,0.861,0.00032,0.010886,CO,0.628,0.0,0.0,3.1707,9.2215,9.0338,9.5882,8.496,8.9549,9.5178,9.8999,10.2731,9.0246,9.5223,9.9258,10.2218,10.438,7.7128,8.963,9.283,9.4353,9.6339,10.0684,10.2087,10.3214,6.9265,7.6146,79432.82347242821,67541135.75986189,131454314.52548765,24022381.707367092,193989761.92311898,187945050.11104935,51594428.718065545,20267668.819172945,8676107.13305448,163694388.27768397,50907912.84569709,19422035.044809744,9773382.500666406,6312922.067718453
8.3,4.88,0.857,0.00037,0.010861,CO,0.546,0.0,0.0,3.3753,9.2696,9.084,9.6348,8.5484,9.0045,9.5633,9.9458,10.319,9.0735,9.5697,9.9711,10.2671,10.4832,7.7646,9.0133,9.3298,9.4827,9.6798,10.1234,10.2531,10.364,6.9889,7.6714,75857.75750291836,64912060.02401668,126093261.26833482,23119215.653538432,185701684.23217,180379809.86301896,49704972.81881683,19518247.99333136,8355297.895901715,157206617.6739334,48957848.54869488,18714221.52355642,9417202.92080298,6083415.228725416
8.3,4.86,0.854,0.00044,0.010838,CO,0.464,0.0,0.0,3.5797,9.3133,9.1273,9.6761,8.5967,9.0494,9.6056,9.9856,10.36,9.1169,9.6116,10.0125,10.308,10.5245,7.8131,9.0589,9.3716,9.5241,9.72,10.1481,10.2902,10.403,7.0495,7.7256,72443.59600749906,62616202.597016595,121678321.86236475,22350869.872688707,178376310.43174937,173807798.55527803,48008835.81028855,18895664.34746153,8079849.5232569855,151688325.77052698,47304630.93682453,18090605.371388007,9107585.619379696,5881238.541843188
8.3,4.84,0.85,0.00051,0.010815,CO,0.382,0.0,0.0,3.784,9.3557,9.1711,9.7161,8.6447,9.0922,9.648,10.0269,10.399,9.159,9.6522,10.0538,10.3485,10.5645,7.8606,9.1025,9.414,9.566,9.7606,10.1948,10.3286,10.4422,7.1083,7.7783,69183.09709189362,60474456.20210849,117364960.59153283,21634141.99657141,171388793.85685256,167800984.54189736,46366724.87484661,18267848.934550587,7827958.57036926,146540410.48036477,45762411.745629236,17489538.339702897,8811472.871903932,5692644.199294345
8.3,4.82,0.847,0.0006,0.010792,CO,0.301,0.0,0.0,3.9881,9.4028,9.22,9.7613,8.6967,9.1405,9.6932,10.0721,10.4435,9.2068,9.6974,10.0983,10.3919,10.6079,7.9121,9.1521,9.4592,9.6112,9.8046,10.24,10.3719,10.4843,7.1709,7.8364,66069.34480075965,58154208.07393034,112675016.80066095,20840534.352848407,164070913.70826617,161184649.38078105,44665849.134966955,17597727.394665435,7545667.997106342,140827210.84552556,44083704.09166772,16858833.44268073,8502324.626592778,5492919.25081221
8.3,4.8,0.844,0.00069,0.01077,CO,0.219,0.0,0.0,4.1922,9.448,9.2643,9.8035,8.7458,9.1864,9.7359,10.1134,10.4854,9.2523,9.7409,10.1394,10.4334,10.6494,7.9618,9.1991,9.5037,9.6524,9.8464,10.2822,10.412,10.5235,7.2332,7.8916,63095.7344480193,56011036.92067714,108612572.02587141,20128032.12179123,157457758.0245416,155144414.8004985,43118938.55614004,17010185.609606285,7289708.454428077,135599798.65766832,42525609.34535549,16298963.484777268,8216940.637064929,5308547.178608786
8.3,4.78,0.841,0.0008,0.010749,CO,0.138,0.0,0.0,4.3961,9.4941,9.312,9.8473,8.7974,9.2342,9.7803,10.1572,10.5292,9.3,9.7853,10.1832,10.4772,10.6932,8.0134,9.2481,9.5481,9.6973,9.8902,10.3271,10.4536,10.5644,7.2951,7.9478,60255.95860743581,53892569.8856621,104350702.96320014,19407812.94109539,150736818.34842882,149042946.04646966,41553091.6865825,16401528.892988104,7028868.8542728145,130278972.75304046,40981308.98687715,15715755.645274103,7922922.910063878,5118597.288002065
8.3,4.76,0.838,0.00093,0.010728,CO,0.056,0.0,0.0,4.5998,9.5389,9.3579,9.8912,8.849,9.2796,9.8247,10.2001,10.5716,9.3445,9.8297,10.2276,10.5193,10.7348,8.065,9.2946,9.5917,9.7417,9.9341,10.3591,10.4971,10.6052,7.3595,8.0062,57543.993733715666,51916749.03679375,100423181.27565494,18711783.92305123,144303857.36851555,143499379.2849244,40044413.599402085,15827886.576504048,6786159.084001997,125537339.82787348,39493390.75160317,15145159.927768013,7651454.963798827,4945492.622340133
8.3,4.74,0.835,0.00108,0.010708,CO,-0.025,0.0,0.0,4.8035,9.5833,9.4033,9.9323,8.901,9.3245,9.8681,10.242,10.613,9.3885,9.8731,10.2698,10.5628,10.776,8.1152,9.3406,9.6369,9.785,9.975,10.4036,10.5342,10.6458,7.4248,8.0631,54954.08738576248,50022834.18964115,96670681.39866742,18084062.462057285,138069815.64813313,138200885.95999426,38619152.86241554,15285643.76633232,6556692.87258848,121002328.09108165,38087742.019377306,14622265.6051718,7378444.773637162,4779146.713337422
8.3,4.72,0.832,0.00126,0.01069,CO,-0.107,0.197,3.996,5.0071,9.6328,9.4543,9.9801,8.9573,9.376,9.9156,10.2884,10.6589,9.439,9.9206,10.3158,10.6083,10.8219,8.1715,9.3939,9.6844,9.8321,10.0214,10.4463,10.5786,10.6884,7.4935,8.1254,52480.74602497723,47954526.69577821,92545667.97342382,17363501.664673857,131534615.49350452,132242832.19271545,37090616.97983263,14695523.063490003,6306467.407781674,115892422.45675892,36580239.23777595,14062935.43850072,7099473.551874386,4596758.391821813
8.3,4.7,0.83,0.00147,0.010679,CO,-0.188,0.20039,3.982,5.2107,9.6789,9.5019,10.0246,9.01,9.4241,9.9598,10.3317,10.7017,9.4861,9.9648,10.3587,10.6507,10.8647,8.2242,9.4438,9.7286,9.8759,10.0647,10.4861,10.62,10.7281,7.558,8.1837,50118.72336272725,46055748.65377164,88758577.18555595,16700579.855833177,125560864.43717599,126772886.57359023,35684391.463851154,14150092.735016827,6075197.3870783085,111201149.91672057,35193363.79634473,13545973.459449135,6841642.594458136,4428186.616261184
8.3,4.68,0.827,0.00171,0.010667,CO,-0.27,0.20374,3.968,5.4142,9.7299,9.5538,10.0705,9.0675,9.4737,10.0073,10.3789,10.7477,9.5366,10.0123,10.4054,10.696,10.9092,8.2825,9.4947,9.7771,9.9233,10.1096,10.529,10.6643,10.7704,7.6313,8.2505,47863.0092322638,44041330.34934443,84806065.43462025,16045310.777796846,119352323.97868931,121384424.05317038,34233781.77037191,13578627.324013267,5836291.510341084,106386338.27093735,33762714.91668426,13004893.595535144,6576835.29478177,4259930.344064065
8.3,4.66,0.825,0.00201,0.010655,CO,-0.351,0.20703,3.955,5.6176,9.7799,9.6048,10.1171,9.1245,9.5251,10.0548,10.425,10.7926,9.5872,10.0598,10.4511,10.742,10.9545,8.3395,9.5482,9.8246,9.9708,10.1553,10.5738,10.7086,10.8128,7.7015,8.3147,45708.818961487515,42153934.002055146,81096964.13985378,15405855.332672847,113503319.20862819,116032765.72588108,32842224.08029334,13043482.234686801,5612478.081136413,101770883.1286643,32390305.467579816,12496963.036891883,6318218.603387403,4095059.1567333145
8.3,4.64,0.823,0.00237,0.010643,CO,-0.432,0.21022,3.942,5.8209,9.8318,9.6602,10.1669,9.1897,9.5807,10.1068,10.4751,10.8424,9.6411,10.112,10.5011,10.7914,11.0046,8.4042,9.6037,9.876,10.0214,10.2075,10.6238,10.7568,10.8624,7.7817,8.3876,43651.58322401656,40276979.5997135,77236641.41847736,14748389.516370706,107129072.69812481,110489097.93739928,31376994.654449005,12483384.138243407,5372957.950419202,97060455.91703121,30939538.228833687,11961434.572517075,6050808.826394189,3919213.8726871633
8.3,4.62,0.82,0.00281,0.010631,CO,-0.514,0.21328,3.93,6.0241,9.8886,9.718,10.2197,9.2559,9.6388,10.1598,10.5272,10.8934,9.6984,10.1653,10.5532,10.8424,11.0559,8.4697,9.6645,9.9293,10.0751,10.2588,10.6686,10.8043,10.9093,7.8617,8.4613,41686.93834703355,38310408.51729839,73397838.1623369,14080059.405121312,101019969.6519086,104968578.48346955,29949614.158040177,11925379.894796241,5137990.888003025,92278858.78989276,29523899.314986303,11426761.34807203,5786198.384939164,3746785.6799561954
8.3,4.6,0.818,0.00336,0.010619,CO,-0.595,0.21631,3.918,6.2272,9.9438,9.7749,10.272,9.3215,9.6936,10.2132,10.5781,10.9456,9.7532,10.2183,10.6056,10.8946,11.1057,8.5355,9.7201,9.9839,10.128,10.3089,10.7258,10.8515,10.9576,7.9443,8.5352,39810.71705534969,36493689.93082644,69807850.1244268,13448240.954714919,95312141.69723591,100027706.37522349,28576709.925170705,11404945.584739437,4907884.395449213,87935291.92290351,28180890.359831113,10912999.914011244,5527061.721484243,3586904.768468541
8.3,4.58,0.816,0.00409,0.010607,CO,-0.676,0.21928,3.905,6.4303,10.0065,9.8387,10.3294,9.3948,9.7599,10.2724,10.636,11.0012,9.8177,10.2781,10.6612,10.9502,11.1604,8.6088,9.7898,10.0422,10.1854,10.3652,10.7846,10.9044,11.0112,8.0311,8.6173,38018.93963205613,34523902.516195245,65973020.33401818,12784612.988275,89291543.91723678,94315357.33173917,27121539.03624711,10837155.909261256,4673437.384632172,83051085.57680196,26731098.990314186,10391691.74887624,5263036.941192985,3418392.683733592
8.3,4.56,0.814,0.00508,0.010594,CO,-0.757,0.22218,3.894,6.6333,10.0755,9.9119,10.3931,9.4803,9.8327,10.3378,10.6982,11.0634,9.8871,10.3435,10.726,11.0124,11.2237,8.6943,9.8645,10.1096,10.2518,10.43,10.8387,10.9648,11.0699,8.1331,8.7122,36307.8054770101,32477686.260548744,61823212.38723384,12085727.176296372,82732382.81072193,88415338.70815738,25598795.49380783,10258893.513926428,4424066.320940522,78099906.52317941,25230276.772393476,9813670.138395475,4982205.293680316,3232713.0083010625
8.3,4.54,0.812,0.0065,0.010582,CO,-0.839,0.22504,3.882,6.8363,10.1527,9.9917,10.4651,9.5764,9.9108,10.4115,10.7696,11.1327,9.964,10.4152,10.7954,11.0835,11.2927,8.7892,9.9471,10.182,10.3238,10.4999,10.902,11.0286,11.1345,8.2455,8.818,34673.685045253165,30317229.053587902,57572619.57161833,11335931.398897056,75896186.6482145,82465450.87576267,23973086.567482583,9627753.106435424,4159930.276939647,72924747.97346759,23671535.897960056,9226901.384883614,4676985.695720647,3040545.9680507323
8.3,4.52,0.81,0.00862,0.01057,CO,-0.92,0.22788,3.871,7.0393,10.2388,10.0802,10.5443,9.6838,9.9995,10.4926,10.8486,11.2103,10.0501,10.4966,10.8746,11.1607,11.3689,8.8978,10.0391,10.2644,10.4046,10.5781,10.979,11.1004,11.2051,8.3682,8.9368,33113.112148259075,28069523.789970465,53186514.47664691,10562403.369682498,68904168.36493213,76168881.38175827,22298183.926530883,8972438.381806992,3881786.0182094537,67518141.07089739,22011618.50789038,8597286.879215369,4365877.857221074,2840907.631328627
8.3,4.5,0.808,0.01187,0.010557,CO,-1.001,0.2307,3.859,7.2422,10.332,10.1785,10.6322,9.8055,10.096,10.5826,10.9354,11.2957,10.1458,10.5866,10.9614,11.246,11.4527,9.018,10.1397,10.3542,10.4935,10.6642,11.0529,11.177,11.2812,8.5081,9.0697,31622.776601683792,25824027.542249832,48702411.037787385,9764987.244573602,61749639.55821998,69862883.89754716,20574932.775739424,8303466.082115458,3597000.704845661,61973982.92694604,20310513.743059073,7956285.3442972135,4045950.0138690337,2636368.080895517
8.3,4.48,0.806,0.01672,0.010545,CO,-1.082,0.23347,3.848,7.4451,10.4317,10.2839,10.7226,9.9333,10.2015,10.6746,11.0237,11.3813,10.2478,10.6786,11.0497,11.3329,11.5376,9.1438,10.2509,10.4455,10.5854,10.7518,11.1357,11.2548,11.3569,8.6467,9.2076,30199.51720402019,23611949.798355836,44297410.227166,9005328.406195713,55017683.65617294,63538123.43818702,18946382.458371986,7672330.294187281,3331872.683154396,56545400.32878383,18702892.76258344,7351538.31816438,3743246.1612924286,2443621.4002767033
8.3,4.46,0.804,0.02333,0.010533,CO,-1.163,0.23617,3.837,7.6479,10.5417,10.3984,10.8226,10.0818,10.3124,10.7784,11.124,11.4783,10.3566,10.783,11.1492,11.429,11.6338,9.2921,10.3684,10.552,10.6879,10.8492,11.2285,11.3393,11.4378,8.8191,9.3762,28840.31503126606,21385571.02243025,39954650.53615847,8231681.437483177,48094044.58313608,57499409.3905565,17258192.134658407,7011263.524273511,3054058.8236140595,51270350.08478251,17026986.17942454,6723063.682430367,3433977.044599219,2241521.555712685
8.3,4.44,0.802,0.03173,0.010521,CO,-1.244,0.23875,3.827,7.8506,10.6452,10.5075,10.9133,10.2212,10.4217,10.8748,11.214,11.5658,10.4631,10.8782,11.2392,11.5173,11.718,9.4304,10.4844,10.6493,10.7827,10.9396,11.3092,11.4125,11.508,8.989,9.5371,27542.28703338169,19485474.148804873,36217416.175307944,7589246.9058576785,42395662.75438732,52111492.40756326,15827977.59468285,6468244.351240913,2824018.418052406,46586105.951405436,15633200.961512025,6202365.4561492335,3172981.3164244993,2078993.0945339897
8.3,4.42,0.801,0.0418,0.01051,CO,-1.325,0.24123,3.817,8.0532,10.744,10.6123,10.9996,10.3571,10.5265,10.9654,11.2986,11.6469,10.5653,10.97,11.3236,11.5992,11.7987,9.5653,10.5953,10.742,10.8723,11.0229,11.3837,11.4817,11.5719,9.165,9.6989,26302.679918953814,17827875.283798896,32953843.340077445,7024045.099329113,37486080.88586371,47415694.9436739,14591301.654465254,5995908.91889496,2626250.414589677,42489832.5162829,14395823.715014677,5750504.681246927,2948601.784134604,1934112.1624482977
8.3,4.4,0.799,0.05357,0.010499,CO,-1.406,0.2436,3.807,8.2556,10.8343,10.709,11.0791,10.4844,10.6252,11.0507,11.3779,11.7208,10.6599,11.0536,11.4024,11.6743,11.8701,9.6916,10.6996,10.8291,10.9549,11.0994,11.4574,11.5452,11.64,9.3432,9.8567,25118.864315095823,16439520.568273937,30208950.20996863,6541793.817060942,33408701.68271123,43386206.67703069,13517102.17423536,5585275.340892682,2458587.643483419,39026048.49055911,13356912.484352566,5359145.175548119,2757310.5631826897,1814810.221089734
8.3,4.38,0.797,0.06709,0.010488,CO,-1.487,0.24588,3.798,8.458,10.9272,10.8083,11.1614,10.6235,10.7201,11.1385,11.462,11.8012,10.7537,11.1415,11.487,11.7542,11.9482,9.8287,10.7986,10.9211,11.0433,11.1812,11.5018,11.6122,11.7026,9.5536,10.0344,23988.329190194898,15123059.539483095,27626517.799338933,6076973.829714998,29453039.012299415,39838428.15919118,12493212.028541436,5179825.171316694,2287895.6294000717,35871132.97545975,12344019.369505344,4967822.10981068,2567061.0586494557,1692394.9885414566
8.3,4.36,0.796,0.08251,0.010478,CO,-1.568,0.24804,3.789,8.6602,11.015,10.9017,11.2362,10.7494,10.8138,11.2194,11.5362,11.8705,10.844,11.2224,11.5607,11.8253,12.0156,9.9536,10.8979,11.004,11.1212,11.2544,11.5786,11.668,11.7585,9.7426,10.1918,22908.676527677748,13974884.625948386,25397719.160646766,5683239.198805513,26278385.64535082,36614302.390380464,11618302.500227565,4846895.662265743,2150526.3973074406,33071482.46354329,11479557.921208553,4650660.158978822,2408933.259277185,1593566.8976064143
8.3,4.34,0.794,0.09996,0.010468,CO,-1.649,0.2501,3.781,8.8624,11.1001,10.9939,11.3098,10.8748,10.9063,11.2974,11.6097,11.9398,10.9325,11.3003,11.634,11.8954,12.083,10.078,10.9965,11.0856,11.1989,11.3258,11.647,11.725,11.8098,9.934,10.3512,21877.616239495517,12946059.282567898,23374594.03586303,5320902.432636083,23456760.957279023,33688379.77045766,10833581.13243804,4538298.224133049,2021408.7351535754,30540983.84944431,10705193.555015288,4355359.069747408,2262633.058243207,1500512.6465358422
8.3,4.32,0.793,0.11957,0.010458,CO,-1.73,0.25208,3.773,9.0644,11.1857,11.0847,11.3828,11.0004,10.9962,11.3752,11.68,12.0079,11.0203,11.379,11.705,11.9636,12.149,10.2011,11.0926,11.1656,11.2742,11.3959,11.7073,11.7784,11.8623,10.1274,10.5123,20892.96130854041,11987475.825336339,21540423.115934175,4984429.393914179,20934288.01991489,31070645.592161138,10103740.7228776,4261899.301194532,1902147.9390052978,28222350.183104962,9975729.787555603,4087465.672683847,2128944.2117584315,1414717.784225391
8.3,4.3,0.792,0.14158,0.010449,CO,-1.811,0.25396,3.765,9.2664,11.2683,11.1738,11.4529,11.1253,11.086,11.4518,11.7508,12.0748,11.1071,11.4531,11.7758,12.03,12.2129,10.3267,11.1877,11.243,11.3497,11.464,11.7473,11.8353,11.911,10.3216,10.6722,19952.62314968879,11128472.603796596,19877513.014215317,4680834.273784298,18691579.90495133,28653527.42033994,9431700.678559681,3999732.9958999697,1791563.0949370882,26098827.259116437,9333671.108335402,3836029.470724454,2006097.781686083,1336157.4258292534
8.3,4.28,0.79,0.16632,0.01044,CO,-1.891,0.25575,3.758,9.4683,11.3481,11.2612,11.52,11.2447,11.1773,11.5242,11.8151,12.1359,11.1938,11.5262,11.8407,12.0927,12.2745,10.4445,11.2871,11.3164,11.4194,11.5279,11.8165,11.8835,11.9633,10.5022,10.8223,19054.607179632483,10357716.552359113,18371749.176045176,4407899.9268408995,16773916.341331244,26388004.82765735,8838498.055230403,3776238.9006785955,1696448.0649544906,24137342.55482436,8740996.66538344,3619681.8160041086,1896795.709926163,1264637.6018445403
8.3,4.26,0.789,0.19401,0.010432,CO,-1.972,0.25748,3.751,9.67,11.4323,11.3513,11.5932,11.3802,11.2638,11.6016,11.8891,12.2049,11.2792,11.6052,11.9127,12.1623,12.3401,10.5784,11.3794,11.3987,11.4972,11.5997,11.874,11.9373,12.0111,10.7216,10.9988,18197.008586099826,9599527.621236103,16934654.78993247,4126839.385310869,14828605.563569328,24404639.42594577,8242981.236398753,3532850.846533549,1594433.4951518236,22345768.463718124,8140044.800193969,3392627.9572623046,1781748.4893888785,1192317.5355843264
